# SS10DB 주요 테이블 목록 (SS10 / SONESP / WMS)
이 자료는 신성통상 메인 DB (SS10DB)의 주요 스키마 테이블 목록을 추출한 것입니다.

| OWNER | TABLE_NAME | NUM_ROWS | TABLE_TYPE | COMMENTS |
| SONESP | MP_801 | 0 | TABLE |  |
| SONESP | MP_810 | 0 | TABLE |  |
| SONESP | MP_811 | 0 | TABLE |  |
| SONESP | MP_900 | 0 | TABLE |  |
| SONESP | MT_002 | 0 | TABLE |  |
| SONESP | MT_003 | 0 | TABLE |  |
| SONESP | MT_004 | 0 | TABLE |  |
| SONESP | MT_005 | 0 | TABLE |  |
| SONESP | MT_006 | 0 | TABLE |  |
| SONESP | MT_007 | 0 | TABLE |  |
| SONESP | MT_100 | 0 | TABLE |  |
| SONESP | MT_205 | 0 | TABLE |  |
| SONESP | MT_210 | 0 | TABLE |  |
| SONESP | MT_215 | 0 | TABLE |  |
| SONESP | MT_230 | 0 | TABLE |  |
| SONESP | MT_231 | 0 | TABLE |  |
| SONESP | MT_232 | 0 | TABLE |  |
| SONESP | MT_233 | 0 | TABLE |  |
| SONESP | MT_234 | 0 | TABLE |  |
| SONESP | MT_235 | 0 | TABLE |  |
| SONESP | MT_237 | 0 | TABLE |  |
| SONESP | MT_270 | 0 | TABLE |  |
| SONESP | MT_280 | 0 | TABLE |  |
| SONESP | MT_310 | 0 | TABLE |  |
| SONESP | MT_311 | 0 | TABLE |  |
| SONESP | MT_320 | 0 | TABLE |  |
| SONESP | MT_330 | 0 | TABLE |  |
| SONESP | MT_335 | 0 | TABLE |  |
| SONESP | MT_340 | 0 | TABLE |  |
| SONESP | MT_360 | 0 | TABLE |  |
| SONESP | MT_361 | 0 | TABLE |  |
| SONESP | MT_370 | 0 | TABLE |  |
| SONESP | MT_380 | 0 | TABLE |  |
| SONESP | MT_390 | 0 | TABLE |  |
| SONESP | MT_391 | 0 | TABLE |  |
| SONESP | MT_410 | 0 | TABLE |  |
| SONESP | MT_411 | 0 | TABLE |  |
| SONESP | MT_412 | 0 | TABLE |  |
| SONESP | MT_420 | 0 | TABLE |  |
| SONESP | MT_421 | 0 | TABLE |  |
| SONESP | MT_422 | 0 | TABLE |  |
| SONESP | MT_423 | 0 | TABLE |  |
| SONESP | MT_424 | 0 | TABLE |  |
| SONESP | MT_425 | 0 | TABLE |  |
| SONESP | MT_440 | 0 | TABLE |  |
| SONESP | MT_440_N | 0 | TABLE |  |
| SONESP | MT_441 | 0 | TABLE |  |
| SONESP | MT_442 | 0 | TABLE |  |
| SONESP | MT_443 | 0 | TABLE |  |
| SONESP | MT_444 | 0 | TABLE |  |
| SONESP | MT_444_N | 0 | TABLE |  |
| SONESP | MT_450 | 0 | TABLE |  |
| SONESP | MT_451 | 0 | TABLE |  |
| SONESP | MT_453 | 0 | TABLE |  |
| SONESP | MT_454 | 0 | TABLE |  |
| SONESP | MT_455 | 0 | TABLE |  |
| SONESP | MT_456 | 0 | TABLE |  |
| SONESP | MT_457 | 0 | TABLE |  |
| SONESP | MT_458 | 0 | TABLE |  |
| SONESP | MT_500 | 0 | TABLE |  |
| SONESP | MT_501 | 0 | TABLE |  |
| SONESP | MT_502 | 0 | TABLE |  |
| SONESP | MT_503 | 0 | TABLE |  |
| SONESP | MT_504 | 0 | TABLE |  |
| SONESP | MT_505 | 0 | TABLE |  |
| SONESP | MT_506 | 0 | TABLE |  |
| SONESP | MT_507 | 0 | TABLE |  |
| SONESP | MT_508 | 0 | TABLE |  |
| SONESP | MT_509 | 0 | TABLE |  |
| SONESP | MT_510 | 0 | TABLE |  |
| SONESP | MT_511 | 0 | TABLE |  |
| SONESP | MT_512 | 0 | TABLE |  |
| SONESP | MT_513 | 0 | TABLE |  |
| SONESP | MT_514 | 0 | TABLE |  |
| SONESP | MT_515 | 0 | TABLE |  |
| SONESP | MT_518 | 0 | TABLE |  |
| SONESP | MT_519 | 0 | TABLE |  |
| SONESP | MT_520 | 0 | TABLE |  |
| SONESP | MT_522 | 0 | TABLE |  |
| SONESP | MT_524 | 0 | TABLE |  |
| SONESP | MT_525 | 0 | TABLE |  |
| SONESP | MT_550 | 0 | TABLE |  |
| SONESP | MT_560 | 0 | TABLE |  |
| SONESP | MT_561 | 0 | TABLE |  |
| SONESP | MT_562 | 0 | TABLE |  |
| SONESP | MT_563 | 0 | TABLE |  |
| SONESP | MT_564 | 0 | TABLE |  |
| SONESP | MT_565 | 0 | TABLE |  |
| SONESP | MT_566 | 0 | TABLE |  |
| SONESP | MT_567 | 0 | TABLE |  |
| SONESP | MT_568 | 0 | TABLE |  |
| SONESP | MT_569 | 0 | TABLE |  |
| SONESP | MT_570 | 0 | TABLE |  |
| SONESP | MT_572 | 0 | TABLE |  |
| SONESP | MT_573 | 0 | TABLE |  |
| SONESP | MT_574 | 0 | TABLE |  |
| SONESP | MT_580 | 0 | TABLE |  |
| SONESP | MT_581 | 0 | TABLE |  |
| SONESP | MT_582 | 0 | TABLE |  |
| SONESP | MT_583 | 0 | TABLE |  |
| SONESP | MT_610 | 0 | TABLE |  |
| SONESP | MT_900 | 0 | TABLE |  |
| SONESP | MT_920 | 0 | TABLE |  |
| SONESP | MT_930 | 0 | TABLE |  |
| SONESP | NEED_I | 0 | TABLE |  |
| SONESP | PBCATCOL | 0 | TABLE |  |
| SONESP | PBCATEDT | 0 | TABLE |  |
| SONESP | PBCATFMT | 0 | TABLE |  |
| SONESP | PBCATTBL | 0 | TABLE |  |
| SONESP | PBCATVLD | 0 | TABLE |  |
| SONESP | PD_1000 | 0 | TABLE |  |
| SONESP | PD_1000_EXL | 0 | TABLE |  |
| SONESP | PD_1000_EXL2 | 0 | TABLE |  |
| SONESP | PD_1001 | 0 | TABLE |  |
| SONESP | PD_1300 | 0 | TABLE |  |
| SONESP | PD_1400 | 0 | TABLE |  |
| SONESP | PD_1500 | 0 | TABLE |  |
| SONESP | PD_1600 | 0 | TABLE |  |
| SONESP | PD_1601 | 0 | TABLE |  |
| SONESP | PD_1700 | 0 | TABLE |  |
| SONESP | PD_1701 | 0 | TABLE |  |
| SONESP | PM_101 | 0 | TABLE |  |
| SONESP | PM_101_1 | 0 | TABLE |  |
| SONESP | PM_101_S | 0 | TABLE |  |
| SONESP | PM_102 | 0 | TABLE |  |
| SONESP | PM_102A | 0 | TABLE |  |
| SONESP | PM_102_K | 0 | TABLE |  |
| SONESP | PM_102_S | 0 | TABLE |  |
| SONESP | PM_102_T | 0 | TABLE |  |
| SONESP | PM_103 | 0 | TABLE |  |
| SONESP | PM_103_S | 0 | TABLE |  |
| SONESP | PM_104 | 0 | TABLE |  |
| SONESP | PM_104A | 0 | TABLE |  |
| SONESP | PM_104_S | 0 | TABLE |  |
| SONESP | PM_105 | 0 | TABLE |  |
| SONESP | PM_105_S | 0 | TABLE |  |
| SONESP | PM_106 | 0 | TABLE |  |
| SONESP | PM_106_S | 0 | TABLE |  |
| SONESP | PM_107 | 0 | TABLE |  |
| SONESP | PM_107_S | 0 | TABLE |  |
| SONESP | PM_110 | 0 | TABLE |  |
| SONESP | PM_1100 | 0 | TABLE |  |
| SONESP | PM_111 | 0 | TABLE |  |
| SONESP | PM_112 | 0 | TABLE |  |
| SONESP | PM_113 | 0 | TABLE |  |
| SONESP | PM_113_S | 0 | TABLE |  |
| SONESP | PM_114 | 0 | TABLE |  |
| SONESP | PM_114_S | 0 | TABLE |  |
| SONESP | PM_115 | 0 | TABLE |  |
| SONESP | PM_116 | 0 | TABLE |  |
| SONESP | PM_116_S | 0 | TABLE |  |
| SONESP | PM_116_SS | 0 | TABLE |  |
| SONESP | PM_117 | 0 | TABLE |  |
| SONESP | PM_117_S | 0 | TABLE |  |
| SONESP | PM_118 | 0 | TABLE |  |
| SONESP | PM_118_S | 0 | TABLE |  |
| SONESP | PM_119 | 0 | TABLE |  |
| SONESP | PM_120 | 0 | TABLE |  |
| SONESP | PM_1200 | 0 | TABLE |  |
| SONESP | PM_120_S | 0 | TABLE |  |
| SONESP | PM_121 | 0 | TABLE |  |
| SONESP | PM_121_S | 0 | TABLE |  |
| SONESP | PM_122 | 0 | TABLE |  |
| SONESP | PM_122_S | 0 | TABLE |  |
| SONESP | PM_123 | 0 | TABLE |  |
| SONESP | PM_123_S | 0 | TABLE |  |
| SONESP | PM_124 | 0 | TABLE |  |
| SONESP | PM_124_S | 0 | TABLE |  |
| SONESP | PM_125 | 0 | TABLE |  |
| SONESP | PM_126 | 0 | TABLE |  |
| SONESP | PM_126_S | 0 | TABLE |  |
| SONESP | PM_127 | 0 | TABLE |  |
| SONESP | PM_129 | 0 | TABLE |  |
| SONESP | PM_130 | 0 | TABLE |  |
| SONESP | PM_150 | 0 | TABLE |  |
| SONESP | PM_151 | 0 | TABLE |  |
| SONESP | PM_170 | 0 | TABLE |  |
| SONESP | PM_171 | 0 | TABLE |  |
| SONESP | PM_180 | 0 | TABLE |  |
| SONESP | PM_181 | 0 | TABLE |  |
| SONESP | PM_182 | 0 | TABLE |  |
| SONESP | PM_200 | 0 | TABLE |  |
| SONESP | PM_210 | 0 | TABLE |  |
| SONESP | PM_211 | 0 | TABLE |  |
| SONESP | PM_220 | 0 | TABLE |  |
| SONESP | PM_221 | 0 | TABLE |  |
| SONESP | PM_230 | 0 | TABLE |  |
| SONESP | PM_250 | 0 | TABLE |  |
| SONESP | PM_251 | 0 | TABLE |  |
| SONESP | PM_252 | 0 | TABLE |  |
| SONESP | PM_253 | 0 | TABLE |  |
| SONESP | PM_270 | 0 | TABLE |  |
| SONESP | PM_310 | 0 | TABLE |  |
| SONESP | PM_311 | 0 | TABLE |  |
| SONESP | PM_315 | 0 | TABLE |  |
| SONESP | PM_316 | 0 | TABLE |  |
| SONESP | PM_320 | 0 | TABLE |  |
| SONESP | PM_321 | 0 | TABLE |  |
| SONESP | PM_330 | 0 | TABLE |  |
| SONESP | PM_330_PRE_YARN_SEQ_UPT | 0 | TABLE |  |
| SONESP | PM_370 | 0 | TABLE |  |
| SONESP | PM_400 | 0 | TABLE |  |
| SONESP | PM_400_2 | 0 | TABLE |  |
| SONESP | PM_410 | 0 | TABLE |  |
| SONESP | PM_420 | 0 | TABLE |  |
| SONESP | PM_450 | 0 | TABLE |  |
| SONESP | PM_451 | 0 | TABLE |  |
| SONESP | PM_460 | 0 | TABLE |  |
| SONESP | PM_461 | 0 | TABLE |  |
| SONESP | PM_462 | 0 | TABLE |  |
| SONESP | PM_470 | 0 | TABLE |  |
| SONESP | PM_530 | 0 | TABLE |  |
| SONESP | PM_540 | 0 | TABLE |  |
| SONESP | PM_550 | 0 | TABLE |  |
| SONESP | PM_551 | 0 | TABLE |  |
| SONESP | PM_560 | 0 | TABLE |  |
| SONESP | PM_561 | 0 | TABLE |  |
| SONESP | PM_570 | 0 | TABLE |  |
| SONESP | PM_580 | 0 | TABLE |  |
| SONESP | PM_581 | 0 | TABLE |  |
| SONESP | PM_590 | 0 | TABLE |  |
| SONESP | PM_591 | 0 | TABLE |  |
| SONESP | PM_610 | 0 | TABLE |  |
| SONESP | PM_611 | 0 | TABLE |  |
| SONESP | PM_612 | 0 | TABLE |  |
| SONESP | PM_640 | 0 | TABLE |  |
| SONESP | PM_640_RCPT_NO | 0 | TABLE |  |
| SONESP | PM_641 | 0 | TABLE |  |
| SONESP | PM_650 | 0 | TABLE |  |
| SONESP | PM_651 | 0 | TABLE |  |
| SONESP | PM_660 | 0 | TABLE |  |
| SONESP | PM_661 | 0 | TABLE |  |
| SONESP | PM_670 | 0 | TABLE |  |
| SONESP | PM_671 | 0 | TABLE |  |
| SONESP | PM_680 | 0 | TABLE |  |
| SONESP | PM_681 | 0 | TABLE |  |
| SONESP | PM_690 | 0 | TABLE |  |
| SONESP | PM_691 | 0 | TABLE |  |
| SONESP | PM_700 | 0 | TABLE |  |
| SONESP | PM_701 | 0 | TABLE |  |
| SONESP | PM_710 | 0 | TABLE |  |
| SONESP | PM_711 | 0 | TABLE |  |
| SONESP | PM_800 | 0 | TABLE |  |
| SONESP | PM_801 | 0 | TABLE |  |
| SONESP | PM_810 | 0 | TABLE |  |
| SONESP | PM_811 | 0 | TABLE |  |
| SONESP | PM_820 | 0 | TABLE |  |
| SONESP | PM_821 | 0 | TABLE |  |
| SONESP | PM_822 | 0 | TABLE |  |
| SONESP | PM_823 | 0 | TABLE |  |
| SONESP | PM_824 | 0 | TABLE |  |
| SONESP | PM_830 | 0 | TABLE |  |
| SONESP | PM_831 | 0 | TABLE |  |
| SONESP | PM_840 | 0 | TABLE |  |
| SONESP | PM_841 | 0 | TABLE |  |
| SONESP | PM_900 | 0 | TABLE |  |
| SONESP | PVT | 0 | TABLE |  |
| SONESP | REKAP_TH2011 | 0 | TABLE |  |
| SONESP | RF_CARTON_CHECKOUT | 0 | TABLE |  |
| SONESP | RF_CARTON_INFO | 0 | TABLE |  |
| SONESP | RF_CHECKOUT | 0 | TABLE |  |
| SONESP | RF_MAPPING | 0 | TABLE |  |
| SONESP | RF_ORDER | 0 | TABLE |  |
| SONESP | RF_SAMPLE | 0 | TABLE |  |
| SONESP | RF_STOCK | 0 | TABLE |  |
| SONESP | SC_FILE | 0 | TABLE |  |
| SONESP | SC_LANG | 0 | TABLE |  |
| SONESP | SC_NOTIFYD | 0 | TABLE |  |
| SONESP | SC_NOTIFYM | 0 | TABLE |  |
| SONESP | SC_PRI_MENU2 | 0 | TABLE |  |
| SONESP | SC_ROLE_GRP | 0 | TABLE |  |
| SONESP | SC_ROLE_PGM | 0 | TABLE |  |
| SONESP | SC_SEQUENCE_CODE | 0 | TABLE |  |
| SONESP | SC_SEQUENCE_CODE2 | 0 | TABLE |  |
| SONESP | SC_SEQUENCE_CODE3 | 0 | TABLE |  |
| SONESP | SC_SEQUENCE_CODE4 | 0 | TABLE |  |
| SONESP | SC_SYS | 0 | TABLE |  |
| SONESP | SC_SYS_MENU | 0 | TABLE |  |
| SONESP | SC_SYS_MSG | 0 | TABLE |  |
| SONESP | SC_USER_INFO | 0 | TABLE |  |
| SONESP | SC_USER_INFO2 | 0 | TABLE |  |
| SONESP | SC_USER_ROLE | 0 | TABLE |  |
| SONESP | SC_USER_ROLE2 | 0 | TABLE |  |
| SONESP | SERP_FILE_PROD | 0 | TABLE |  |
| SONESP | SEW_ORDER_CHK | 0 | TABLE |  |
| SONESP | SEW_ORDER_CHK_2 | 0 | TABLE |  |
| SONESP | SEW_PROD_CHK | 0 | TABLE |  |
| SONESP | SEW_PROD_CHK_2 | 0 | TABLE |  |
| SONESP | SEW_PROD_COLOR_SIZE | 0 | TABLE |  |
| SONESP | SEW_PROD_COLOR_SIZE_2 | 0 | TABLE |  |
| SONESP | SEW_PROD_DAILY | 0 | TABLE |  |
| SONESP | SEW_PROD_DAILY_2 | 0 | TABLE |  |
| SONESP | SEW_PROD_TOTAL | 0 | TABLE |  |
| SONESP | SEW_PROD_TOTAL_2 | 0 | TABLE |  |
| SONESP | SE_1200 | 0 | TABLE |  |
| SONESP | SHIP_GOAL | 0 | TABLE |  |
| SONESP | SL_010 | 0 | TABLE |  |
| SONESP | SL_011 | 0 | TABLE |  |
| SONESP | SL_012 | 0 | TABLE |  |
| SONESP | SL_013 | 0 | TABLE |  |
| SONESP | SL_014 | 0 | TABLE |  |
| SONESP | SL_020 | 0 | TABLE |  |
| SONESP | SL_100 | 0 | TABLE |  |
| SONESP | SL_1000 | 0 | TABLE |  |
| SONESP | SL_100_S | 0 | TABLE |  |
| SONESP | SL_101 | 0 | TABLE |  |
| SONESP | SL_102 | 0 | TABLE |  |
| SONESP | SL_103 | 0 | TABLE |  |
| SONESP | SL_109 | 0 | TABLE |  |
| SONESP | SL_110 | 0 | TABLE |  |
| SONESP | SL_110_S | 0 | TABLE |  |
| SONESP | SL_111 | 0 | TABLE |  |
| SONESP | SL_111_S | 0 | TABLE |  |
| SONESP | SL_113 | 0 | TABLE |  |
| SONESP | SL_114 | 0 | TABLE |  |
| SONESP | SL_115 | 0 | TABLE |  |
| SONESP | SL_118 | 0 | TABLE |  |
| SONESP | SL_119 | 0 | TABLE |  |
| SONESP | SL_120 | 0 | TABLE |  |
| SONESP | SL_1200 | 0 | TABLE |  |
| SONESP | SL_121 | 0 | TABLE |  |
| SONESP | SL_122 | 0 | TABLE |  |
| SONESP | SL_122N | 0 | TABLE |  |
| SONESP | SL_122_1 | 0 | TABLE |  |
| SONESP | SL_122_T | 0 | TABLE |  |
| SONESP | SL_123 | 0 | TABLE |  |
| SONESP | SL_124 | 0 | TABLE |  |
| SONESP | SL_125 | 0 | TABLE |  |
| SONESP | SL_125N | 0 | TABLE |  |
| SONESP | SL_125_1 | 0 | TABLE |  |
| SONESP | SL_126 | 0 | TABLE |  |
| SONESP | SL_127 | 0 | TABLE |  |
| SONESP | SL_128 | 0 | TABLE |  |
| SONESP | SL_129 | 0 | TABLE |  |
| SONESP | SL_1300 | 0 | TABLE |  |
| SONESP | SL_200 | 0 | TABLE |  |
| SONESP | SL_201 | 0 | TABLE |  |
| SONESP | SL_202 | 0 | TABLE |  |
| SONESP | SL_210 | 0 | TABLE |  |
| SONESP | SL_211 | 0 | TABLE |  |
| SONESP | SL_220 | 0 | TABLE |  |
| SONESP | SL_230 | 0 | TABLE |  |
| SONESP | SL_230_HISTORY | 0 | TABLE |  |
| SONESP | SL_231 | 0 | TABLE |  |
| SONESP | SL_232 | 0 | TABLE |  |
| SONESP | SL_233 | 0 | TABLE |  |
| SONESP | SL_234 | 0 | TABLE |  |
| SONESP | SL_300 | 0 | TABLE |  |
| SONESP | SL_310 | 0 | TABLE |  |
| SONESP | SL_311 | 0 | TABLE |  |
| SONESP | SL_312 | 0 | TABLE |  |
| SONESP | SL_313 | 0 | TABLE |  |
| SONESP | SL_320 | 0 | TABLE |  |
| SONESP | SL_330 | 0 | TABLE |  |
| SONESP | SL_331 | 0 | TABLE |  |
| SONESP | SL_332 | 0 | TABLE |  |
| SONESP | SL_333 | 0 | TABLE |  |
| SONESP | SL_334 | 0 | TABLE |  |
| SONESP | SL_335 | 0 | TABLE |  |
| SONESP | SL_340 | 0 | TABLE |  |
| SONESP | SL_450 | 0 | TABLE |  |
| SONESP | SL_451 | 0 | TABLE |  |
| SONESP | SL_452 | 0 | TABLE |  |
| SONESP | SL_470 | 0 | TABLE |  |
| SONESP | SL_500 | 0 | TABLE |  |
| SONESP | SL_500_S | 0 | TABLE |  |
| SONESP | SL_501 | 0 | TABLE |  |
| SONESP | SL_511 | 0 | TABLE |  |
| SONESP | SL_512 | 0 | TABLE |  |
| SONESP | SL_520 | 0 | TABLE |  |
| SONESP | SL_550 | 0 | TABLE |  |
| SONESP | SL_551 | 0 | TABLE |  |
| SONESP | SL_552 | 0 | TABLE |  |
| SONESP | SL_575 | 0 | TABLE |  |
| SONESP | SL_576 | 0 | TABLE |  |
| SONESP | SL_577 | 0 | TABLE |  |
| SONESP | SL_600 | 0 | TABLE |  |
| SONESP | SL_610 | 0 | TABLE |  |
| SONESP | SL_615 | 0 | TABLE |  |
| SONESP | SL_616 | 0 | TABLE |  |
| SONESP | SL_617 | 0 | TABLE |  |
| SONESP | SL_620 | 0 | TABLE |  |
| SONESP | SL_625 | 0 | TABLE |  |
| SONESP | SL_630 | 0 | TABLE |  |
| SONESP | SL_640 | 0 | TABLE |  |
| SONESP | SL_650 | 0 | TABLE |  |
| SONESP | SL_651 | 0 | TABLE |  |
| SONESP | SL_660 | 0 | TABLE |  |
| SONESP | SL_670 | 0 | TABLE |  |
| SONESP | SL_700 | 0 | TABLE |  |
| SONESP | SL_710 | 0 | TABLE |  |
| SONESP | SL_711 | 0 | TABLE |  |
| SONESP | SL_712 | 0 | TABLE |  |
| SONESP | SL_713 | 0 | TABLE |  |
| SONESP | SL_714 | 0 | TABLE |  |
| SONESP | SL_715 | 0 | TABLE |  |
| SONESP | SL_716 | 0 | TABLE |  |
| SONESP | SL_717 | 0 | TABLE |  |
| SONESP | SL_718 | 0 | TABLE |  |
| SONESP | SL_719 | 0 | TABLE |  |
| SONESP | SL_721 | 0 | TABLE |  |
| SONESP | SL_722 | 0 | TABLE |  |
| SONESP | SL_730 | 0 | TABLE |  |
| SONESP | SL_730_6_IDX | 0 | TABLE |  |
| SONESP | SL_730_C_IDX | 0 | TABLE |  |
| SONESP | SL_730_ORD_PRF | 0 | TABLE |  |
| SONESP | SL_730_S | 0 | TABLE |  |
| SONESP | SL_731 | 0 | TABLE |  |
| SONESP | SL_735 | 0 | TABLE |  |
| SONESP | SL_740 | 0 | TABLE |  |
| SONESP | SL_740_6_IDX | 0 | TABLE |  |
| SONESP | SL_740_S | 0 | TABLE |  |
| SONESP | SL_741 | 0 | TABLE |  |
| SONESP | SL_741_S | 0 | TABLE |  |
| SONESP | SL_742 | 0 | TABLE |  |
| SONESP | SL_742_S | 0 | TABLE |  |
| SONESP | SL_743 | 0 | TABLE |  |
| SONESP | SL_743_S | 0 | TABLE |  |
| SONESP | SL_800 | 0 | TABLE |  |
| SONESP | SL_810 | 0 | TABLE |  |
| SONESP | SL_820 | 0 | TABLE |  |
| SONESP | SL_900 | 0 | TABLE |  |
| SONESP | SL_910 | 0 | TABLE |  |
| SONESP | SL_999 | 0 | TABLE |  |
| SONESP | SL_ACC | 0 | TABLE |  |
| SONESP | SM_1000 | 0 | TABLE |  |
| SONESP | SM_1100 | 0 | TABLE |  |
| SONESP | SM_2358 | 0 | TABLE |  |
| SONESP | SM_2360 | 0 | TABLE |  |
| SONESP | ST_100 | 0 | TABLE |  |
| SONESP | ST_110 | 0 | TABLE |  |
| SONESP | ST_111 | 0 | TABLE |  |
| SONESP | ST_200 | 0 | TABLE |  |
| SONESP | ST_210 | 0 | TABLE |  |
| SONESP | ST_210_1 | 0 | TABLE |  |
| SONESP | ST_220 | 0 | TABLE |  |
| SONESP | ST_300 | 0 | TABLE |  |
| SONESP | ST_310 | 0 | TABLE |  |
| SONESP | ST_311 | 0 | TABLE |  |
| SONESP | ST_320 | 0 | TABLE |  |
| SONESP | ST_321 | 0 | TABLE |  |
| SONESP | ST_330 | 0 | TABLE |  |
| SONESP | ST_350 | 0 | TABLE |  |
| SONESP | ST_351 | 0 | TABLE |  |
| SONESP | ST_400 | 0 | TABLE |  |
| SONESP | ST_401 | 0 | TABLE |  |
| SONESP | ST_410 | 0 | TABLE |  |
| SONESP | ST_500 | 0 | TABLE |  |
| SONESP | ST_800 | 0 | TABLE |  |
| SONESP | ST_900 | 0 | TABLE |  |
| SONESP | SYNC_USER | 0 | TABLE |  |
| SONESP | SYSGDATE | 0 | TABLE |  |
| SONESP | TEAG_APPDOC | 0 | TABLE |  |
| SONESP | TR_100 | 0 | TABLE |  |
| SONESP | TR_110 | 0 | TABLE |  |
| SONESP | TR_111 | 0 | TABLE |  |
| SONESP | TR_120 | 0 | TABLE |  |
| SONESP | TR_121 | 0 | TABLE |  |
| SONESP | TR_122 | 0 | TABLE |  |
| SONESP | TR_123 | 0 | TABLE |  |
| SONESP | TR_124 | 0 | TABLE |  |
| SONESP | TR_130 | 0 | TABLE |  |
| SONESP | TR_131 | 0 | TABLE |  |
| SONESP | TR_132 | 0 | TABLE |  |
| SONESP | TR_140 | 0 | TABLE |  |
| SONESP | TR_141 | 0 | TABLE |  |
| SONESP | TR_142 | 0 | TABLE |  |
| SONESP | TR_143 | 0 | TABLE |  |
| SONESP | TR_150 | 0 | TABLE |  |
| SONESP | TR_151 | 0 | TABLE |  |
| SONESP | TR_210 | 0 | TABLE |  |
| SONESP | TR_211 | 0 | TABLE |  |
| SONESP | TR_212 | 0 | TABLE |  |
| SONESP | TR_213 | 0 | TABLE |  |
| SONESP | TR_214 | 0 | TABLE |  |
| SONESP | TR_215 | 0 | TABLE |  |
| SONESP | TR_220 | 0 | TABLE |  |
| SONESP | TR_221 | 0 | TABLE |  |
| SONESP | TR_230 | 0 | TABLE |  |
| SONESP | TR_231 | 0 | TABLE |  |
| SONESP | TR_240 | 0 | TABLE |  |
| SONESP | TR_241 | 0 | TABLE |  |
| SONESP | TR_242 | 0 | TABLE |  |
| SONESP | TR_280 | 0 | TABLE |  |
| SONESP | TR_281 | 0 | TABLE |  |
| SONESP | TR_300_NA | 0 | TABLE |  |
| SONESP | TR_310_NA | 0 | TABLE |  |
| SONESP | TR_320_NA | 0 | TABLE |  |
| SONESP | TR_330 | 0 | TABLE |  |
| SONESP | TR_331 | 0 | TABLE |  |
| SONESP | TR_332 | 0 | TABLE |  |
| SONESP | TR_500 | 0 | TABLE |  |
| SONESP | TR_510 | 0 | TABLE |  |
| SONESP | TR_511 | 0 | TABLE |  |
| SONESP | TR_520 | 0 | TABLE |  |
| SONESP | TR_521 | 0 | TABLE |  |
| SONESP | TR_521_X_IDX | 0 | TABLE |  |
| SONESP | TR_521_Y_IDX | 0 | TABLE |  |
| SONESP | TR_521_Z_IDX | 0 | TABLE |  |
| SONESP | TR_522 | 0 | TABLE |  |
| SONESP | TR_523 | 0 | TABLE |  |
| SONESP | TR_524 | 0 | TABLE |  |
| SONESP | TR_525 | 0 | TABLE |  |
| SONESP | TR_526 | 0 | TABLE |  |
| SONESP | TR_527 | 0 | TABLE |  |
| SONESP | TR_528 | 0 | TABLE |  |
| SONESP | TR_529 | 0 | TABLE |  |
| SONESP | TR_530 | 0 | TABLE |  |
| SONESP | TR_531 | 0 | TABLE |  |
| SONESP | TR_532 | 0 | TABLE |  |
| SONESP | TR_533 | 0 | TABLE |  |
| SONESP | TR_540 | 0 | TABLE |  |
| SONESP | TR_541 | 0 | TABLE |  |
| SONESP | TR_550 | 0 | TABLE |  |
| SONESP | TR_551 | 0 | TABLE |  |
| SONESP | TR_560 | 0 | TABLE |  |
| SONESP | TR_600 | 0 | TABLE |  |
| SONESP | TR_601 | 0 | TABLE |  |
| SONESP | TR_610 | 0 | TABLE |  |
| SONESP | TR_611 | 0 | TABLE |  |
| SONESP | TR_612 | 0 | TABLE |  |
| SONESP | TR_613 | 0 | TABLE |  |
| SONESP | TR_614 | 0 | TABLE |  |
| SONESP | TR_615 | 0 | TABLE |  |
| SONESP | TR_620 | 0 | TABLE |  |
| SONESP | TR_621 | 0 | TABLE |  |
| SONESP | TR_622 | 0 | TABLE |  |
| SONESP | TR_630 | 0 | TABLE |  |
| SONESP | TR_631 | 0 | TABLE |  |
| SONESP | TR_640 | 0 | TABLE |  |
| SONESP | TR_641 | 0 | TABLE |  |
| SONESP | TR_645 | 0 | TABLE |  |
| SONESP | TR_645B | 0 | TABLE |  |
| SONESP | TR_645E | 0 | TABLE |  |
| SONESP | TR_645O | 0 | TABLE |  |
| SONESP | TR_645S | 0 | TABLE |  |
| SONESP | TR_650 | 0 | TABLE |  |
| SONESP | TR_651 | 0 | TABLE |  |
| SONESP | TR_660 | 0 | TABLE |  |
| SONESP | TR_661 | 0 | TABLE |  |
| SONESP | TR_670 | 0 | TABLE |  |
| SONESP | TR_700 | 0 | TABLE |  |
| SONESP | TR_710 | 0 | TABLE |  |
| SONESP | TR_711 | 0 | TABLE |  |
| SONESP | TR_712 | 0 | TABLE |  |
| SONESP | TR_800 | 0 | TABLE |  |
| SONESP | TR_ALO | 0 | TABLE |  |
| SONESP | TVIEW_SL_730 | 0 | TABLE |  |
| SONESP | TVIEW_SL_730_AMD_SEQ | 0 | TABLE |  |
| SONESP | TVIEW_SL_730_S_IDX | 0 | TABLE |  |
| SONESP | TVIEW_SL_730_S_IDX_AMD_SEQ | 0 | TABLE |  |
| SONESP | VIEW_FILE_PAY_INFO_CLOSING | 0 | TABLE |  |
| SONESP | WEEKLY_PO_1 | 0 | TABLE |  |
| SONESP | WEEKLY_PO_2 | 0 | TABLE |  |
| SONESP | WK_DATE | 0 | TABLE |  |
| SONESP | YC_CHULGO_F | 0 | TABLE |  |
